user_id,group_name,group,perk
544447,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
544449,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
544469,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
544472,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
544476,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
544480,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
544495,Luxury Lovers,5,Free Hotel Meal
544497,Luxury Lovers,5,Free Hotel Meal
544507,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
544513,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
544536,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
544549,Big Spenders,2,1 Night Free (with Flight Booking)
544595,Big Spenders,2,1 Night Free (with Flight Booking)
544604,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
544627,Other Frequent Travelers,6,No Cancellation Fees
544640,Big Spenders,2,1 Night Free (with Flight Booking)
544647,Luxury Lovers,5,Free Hotel Meal
544680,Big Spenders,2,1 Night Free (with Flight Booking)
544683,Other Frequent Travelers,6,No Cancellation Fees
544685,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
544694,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
544698,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
544747,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
544749,Luxury Lovers,5,Free Hotel Meal
544818,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
544839,Other Frequent Travelers,6,No Cancellation Fees
544868,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
544926,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545010,Other Frequent Travelers,6,No Cancellation Fees
545011,Big Spenders,2,1 Night Free (with Flight Booking)
545012,Luxury Lovers,5,Free Hotel Meal
545063,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
545070,Luxury Lovers,5,Free Hotel Meal
545089,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
545109,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545115,Luxury Lovers,5,Free Hotel Meal
545132,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545208,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545209,Big Spenders,2,1 Night Free (with Flight Booking)
545226,Luxury Lovers,5,Free Hotel Meal
545247,Luxury Lovers,5,Free Hotel Meal
545249,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545264,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
545272,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545281,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
545290,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545300,Big Spenders,2,1 Night Free (with Flight Booking)
545317,Big Spenders,2,1 Night Free (with Flight Booking)
545318,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545327,Other Frequent Travelers,6,No Cancellation Fees
545344,Luxury Lovers,5,Free Hotel Meal
545345,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545360,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545375,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545399,Luxury Lovers,5,Free Hotel Meal
545404,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545446,Luxury Lovers,5,Free Hotel Meal
545465,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545510,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545518,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545551,Big Spenders,2,1 Night Free (with Flight Booking)
545577,Other Frequent Travelers,6,No Cancellation Fees
545629,Big Spenders,2,1 Night Free (with Flight Booking)
545633,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545634,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545652,Other Frequent Travelers,6,No Cancellation Fees
545684,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545736,Luxury Lovers,5,Free Hotel Meal
545745,Luxury Lovers,5,Free Hotel Meal
545748,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545754,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
545755,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545758,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545763,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545770,Big Spenders,2,1 Night Free (with Flight Booking)
545771,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545803,Other Frequent Travelers,6,No Cancellation Fees
545805,Big Spenders,2,1 Night Free (with Flight Booking)
545810,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
545848,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545865,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545879,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545936,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
545939,Other Frequent Travelers,6,No Cancellation Fees
545958,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
545981,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546008,Big Spenders,2,1 Night Free (with Flight Booking)
546050,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546061,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546064,Big Spenders,2,1 Night Free (with Flight Booking)
546065,Other Frequent Travelers,6,No Cancellation Fees
546072,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546121,Luxury Lovers,5,Free Hotel Meal
546127,Other Frequent Travelers,6,No Cancellation Fees
546130,Luxury Lovers,5,Free Hotel Meal
546131,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546161,Big Spenders,2,1 Night Free (with Flight Booking)
546164,Luxury Lovers,5,Free Hotel Meal
546190,Other Frequent Travelers,6,No Cancellation Fees
546224,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546256,Big Spenders,2,1 Night Free (with Flight Booking)
546280,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546282,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546307,Other Frequent Travelers,6,No Cancellation Fees
546334,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546395,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546399,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546419,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546437,Big Spenders,2,1 Night Free (with Flight Booking)
546462,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546470,Luxury Lovers,5,Free Hotel Meal
546485,Other Frequent Travelers,6,No Cancellation Fees
546509,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546529,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546587,Other Frequent Travelers,6,No Cancellation Fees
546612,Luxury Lovers,5,Free Hotel Meal
546648,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546664,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546671,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546679,Other Frequent Travelers,6,No Cancellation Fees
546688,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546702,Big Spenders,2,1 Night Free (with Flight Booking)
546728,Luxury Lovers,5,Free Hotel Meal
546740,Luxury Lovers,5,Free Hotel Meal
546756,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546774,Luxury Lovers,5,Free Hotel Meal
546842,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546844,Other Frequent Travelers,6,No Cancellation Fees
546847,Big Spenders,2,1 Night Free (with Flight Booking)
546857,Luxury Lovers,5,Free Hotel Meal
546864,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
546867,Big Spenders,2,1 Night Free (with Flight Booking)
546881,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546882,Big Spenders,2,1 Night Free (with Flight Booking)
546884,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
546888,Big Spenders,2,1 Night Free (with Flight Booking)
546900,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
546937,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
546964,Big Spenders,2,1 Night Free (with Flight Booking)
546972,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547006,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
547007,Big Spenders,2,1 Night Free (with Flight Booking)
547037,Other Frequent Travelers,6,No Cancellation Fees
547070,Big Spenders,2,1 Night Free (with Flight Booking)
547100,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547130,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547150,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547164,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547175,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547180,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547181,Luxury Lovers,5,Free Hotel Meal
547201,Luxury Lovers,5,Free Hotel Meal
547266,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547301,Luxury Lovers,5,Free Hotel Meal
547320,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547325,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547336,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547342,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547412,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547453,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547458,Big Spenders,2,1 Night Free (with Flight Booking)
547459,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547483,Luxury Lovers,5,Free Hotel Meal
547512,Big Spenders,2,1 Night Free (with Flight Booking)
547555,Other Frequent Travelers,6,No Cancellation Fees
547559,Big Spenders,2,1 Night Free (with Flight Booking)
547568,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547594,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
547606,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547613,Other Frequent Travelers,6,No Cancellation Fees
547617,Luxury Lovers,5,Free Hotel Meal
547663,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547664,Other Frequent Travelers,6,No Cancellation Fees
547693,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
547761,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547776,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547779,Big Spenders,2,1 Night Free (with Flight Booking)
547792,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547817,Luxury Lovers,5,Free Hotel Meal
547823,Big Spenders,2,1 Night Free (with Flight Booking)
547825,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547834,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
547836,Luxury Lovers,5,Free Hotel Meal
547857,Luxury Lovers,5,Free Hotel Meal
547862,Other Frequent Travelers,6,No Cancellation Fees
547878,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
547911,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
547938,Luxury Lovers,5,Free Hotel Meal
547951,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
547966,Big Spenders,2,1 Night Free (with Flight Booking)
547997,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548006,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548022,Big Spenders,2,1 Night Free (with Flight Booking)
548032,Other Frequent Travelers,6,No Cancellation Fees
548037,Luxury Lovers,5,Free Hotel Meal
548040,Other Frequent Travelers,6,No Cancellation Fees
548093,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548109,Big Spenders,2,1 Night Free (with Flight Booking)
548113,Other Frequent Travelers,6,No Cancellation Fees
548120,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548123,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
548185,Luxury Lovers,5,Free Hotel Meal
548189,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548190,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548193,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548222,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
548228,Luxury Lovers,5,Free Hotel Meal
548230,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548256,Other Frequent Travelers,6,No Cancellation Fees
548258,Big Spenders,2,1 Night Free (with Flight Booking)
548272,Big Spenders,2,1 Night Free (with Flight Booking)
548307,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548310,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548391,Luxury Lovers,5,Free Hotel Meal
548408,Big Spenders,2,1 Night Free (with Flight Booking)
548422,Big Spenders,2,1 Night Free (with Flight Booking)
548434,Big Spenders,2,1 Night Free (with Flight Booking)
548448,Luxury Lovers,5,Free Hotel Meal
548474,Luxury Lovers,5,Free Hotel Meal
548488,Other Frequent Travelers,6,No Cancellation Fees
548490,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548504,Big Spenders,2,1 Night Free (with Flight Booking)
548560,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548568,Big Spenders,2,1 Night Free (with Flight Booking)
548587,Luxury Lovers,5,Free Hotel Meal
548635,Big Spenders,2,1 Night Free (with Flight Booking)
548651,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
548653,Big Spenders,2,1 Night Free (with Flight Booking)
548672,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
548708,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
548743,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548853,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548859,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
548872,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
548961,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548967,Big Spenders,2,1 Night Free (with Flight Booking)
548978,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548988,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
548990,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549058,Big Spenders,2,1 Night Free (with Flight Booking)
549115,Big Spenders,2,1 Night Free (with Flight Booking)
549116,Big Spenders,2,1 Night Free (with Flight Booking)
549121,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549141,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549152,Other Frequent Travelers,6,No Cancellation Fees
549154,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549190,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549202,Other Frequent Travelers,6,No Cancellation Fees
549235,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549251,Luxury Lovers,5,Free Hotel Meal
549274,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549281,Big Spenders,2,1 Night Free (with Flight Booking)
549290,Luxury Lovers,5,Free Hotel Meal
549292,Big Spenders,2,1 Night Free (with Flight Booking)
549293,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
549303,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
549313,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549320,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549357,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549359,Big Spenders,2,1 Night Free (with Flight Booking)
549361,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
549366,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
549367,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
549377,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549389,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549390,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549450,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
549466,Luxury Lovers,5,Free Hotel Meal
549472,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549482,Big Spenders,2,1 Night Free (with Flight Booking)
549515,Big Spenders,2,1 Night Free (with Flight Booking)
549569,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
549572,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
549579,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
549580,Big Spenders,2,1 Night Free (with Flight Booking)
549584,Luxury Lovers,5,Free Hotel Meal
549608,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
549611,Big Spenders,2,1 Night Free (with Flight Booking)
549623,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
549631,Big Spenders,2,1 Night Free (with Flight Booking)
549710,Big Spenders,2,1 Night Free (with Flight Booking)
